timestamp,symbol,price,quantity,is_buyer_maker
1778603796484,BTCUSDT,80268.9,0.001,False
1778603796568,BTCUSDT,80268.8,0.034,True
1778603796774,BTCUSDT,80268.9,0.128,False
1778603796910,BTCUSDT,80268.9,0.026,False
1778603797126,BTCUSDT,80268.8,0.01,True
1778603797126,BTCUSDT,80268.7,0.001,True
1778603797126,BTCUSDT,80268.6,0.002,True
1778603797290,BTCUSDT,80268.5,0.011,False
1778603797789,BTCUSDT,80268.5,0.012,False
1778603798076,BTCUSDT,80268.4,0.259,True
1778603798238,BTCUSDT,80268.4,0.204,True
1778603798450,BTCUSDT,80268.4,0.151,True
1778603799118,BTCUSDT,80268.5,0.01,False
1778603799132,BTCUSDT,80268.4,0.023,True
1778603799132,BTCUSDT,80268.3,0.018,True
1778603799132,BTCUSDT,80268.1,0.001,True
1778603799132,BTCUSDT,80268.0,0.002,True
1778603799132,BTCUSDT,80267.9,0.003,True
1778603799132,BTCUSDT,80267.8,0.003,True
1778603799132,BTCUSDT,80267.6,0.002,True
1778603799134,BTCUSDT,80267.0,0.033,True
1778603799150,BTCUSDT,80267.1,0.195,False
1778603799286,BTCUSDT,80267.1,0.035,False
1778603799649,BTCUSDT,80267.0,0.001,True
1778603800344,BTCUSDT,80267.0,0.102,True
1778603800491,BTCUSDT,80267.0,0.344,True
1778603800757,BTCUSDT,80267.0,0.005,True
1778603800936,BTCUSDT,80267.0,0.002,True
1778603801288,BTCUSDT,80267.0,0.001,True
1778603801614,BTCUSDT,80267.1,0.005,False
1778603802013,BTCUSDT,80267.1,0.015,False
1778603802133,BTCUSDT,80267.1,0.011,False
1778603802236,BTCUSDT,80267.1,0.015,False
1778603802485,BTCUSDT,80267.0,0.002,True
1778603802586,BTCUSDT,80267.1,0.249,False
1778603802723,BTCUSDT,80267.1,0.033,False
1778603803081,BTCUSDT,80267.0,0.005,True
1778603803273,BTCUSDT,80267.1,0.001,False
1778603803941,BTCUSDT,80267.1,0.308,False
1778603803941,BTCUSDT,80267.2,0.007,False
1778603803941,BTCUSDT,80267.4,0.002,False
1778603803941,BTCUSDT,80267.5,0.001,False
1778603803941,BTCUSDT,80268.0,0.001,False
1778603803941,BTCUSDT,80268.4,0.001,False
1778603803941,BTCUSDT,80268.5,0.002,False
1778603803941,BTCUSDT,80268.6,0.003,False
1778603803941,BTCUSDT,80268.9,0.002,False
1778603803941,BTCUSDT,80269.1,0.001,False
1778603803941,BTCUSDT,80269.3,0.001,False
